Dates,DYT,DXT,DNT,DYU,DXU,DNU,DRR,DYFF (m/s),DXFF (m/s),DXFFGUST (m/s),Solar Radiation GHI (KWh/m2),ET0 (mm),Water loss (m3)
2005-06-28 00:00:00,35.6,41.8,29.6,29,48,14,0,,,,7.674236032,0.470782378,6355.562103
2005-06-29 00:00:00,36.1,42.6,30.6,28,42,14,0,,,,7.650060434,0.469794716,6342.228665
2005-06-30 00:00:00,36.8,44.8,29.7,30,50,12,0,,,,7.676270335,0.535667442,7231.510468
2005-07-01 00:00:00,35.6,43,28.8,31,54,13,0,,,,7.302888365,0.483330236,6524.958188
2005-07-02 00:00:00,35.1,41.5,27.9,26,43,15,0,,,,7.379484156,0.473494572,6392.176716
2005-07-03 00:00:00,36.2,44.2,26.7,26,49,13,0,,,,7.336742,0.545104673,7358.913081
2005-07-04 00:00:00,36.8,44.8,29.2,24,38,14,0,,,,7.330775121,0.519958536,7019.440242
2005-07-05 00:00:00,37.4,43.7,30,23,36,13,0,,,,7.372079847,0.495396878,6687.857851
2005-07-06 00:00:00,36.5,42.2,30.3,29,47,18,0,,,,7.347255405,0.452649787,6110.772131
2005-07-07 00:00:00,34.6,40.4,28.6,39,64,22,0,,,,7.393907691,0.437733907,5909.407744
2005-07-08 00:00:00,35.5,41.4,28.5,34,65,18,0,,,,7.307523704,0.460104171,6211.406311
2005-07-09 00:00:00,36,43.7,29,36,71,19,0,,,,7.396144237,0.501776351,6773.980733
2005-07-10 00:00:00,35.4,42.8,28.4,46,78,29,0,,,,7.364821844,0.489011416,6601.65411
2005-07-11 00:00:00,36.3,44.3,28.1,44,86,15,0,,,,7.316288504,0.523973676,7073.644621
2005-07-12 00:00:00,36.3,45.2,29.3,32,86,11,0,,,,7.3215366,0.519471755,7012.868687
2005-07-13 00:00:00,35.6,43.7,27.7,36,65,16,0,,,,7.376359223,0.51821166,6995.857404
2005-07-14 00:00:00,34.8,44.6,27.9,50,86,11,0,,,,7.318885651,0.517431442,6985.324463
2005-07-15 00:00:00,35,42.7,28.3,59,87,28,0,,,,7.342322413,0.483851947,6532.001288
2005-07-16 00:00:00,36.4,44.1,28.9,50,85,18,0,,,,7.323000617,0.508948718,6870.807692
2005-07-17 00:00:00,37.2,44.9,31.8,48,81,10,0,,,,7.329084522,0.479857118,6478.071088
2005-07-18 00:00:00,36.9,44.4,31.7,46,82,15,0,,,,7.322832718,0.4694963,6338.200043
2005-07-19 00:00:00,37.2,44.3,31.9,46,72,21,0,,,,7.324858132,0.466591285,6298.982354
2005-07-20 00:00:00,38.6,45.7,31.1,41,74,16,0,,,,7.37755681,0.522916045,7059.366607
2005-07-21 00:00:00,38.4,46.2,31.2,39,75,16,0,,,,7.330142233,0.524756975,7084.219169
2005-07-22 00:00:00,38.3,47.1,30,36,69,9,0,,,,7.311504646,0.557868128,7531.219731
2005-07-23 00:00:00,37.9,47.8,29,47,81,8,0,,,,7.30419048,0.580189792,7832.562194
2005-07-24 00:00:00,36,45.6,28.3,49,87,10,0,,,,7.335968036,0.539916539,7288.873274
2005-07-25 00:00:00,36,46.1,27.7,34,74,6,0,,,,7.389362124,0.560869742,7571.741511
2005-07-26 00:00:00,37.4,46,29.8,29,79,5,0,,,,7.339776681,0.53634385,7240.641969
2005-07-27 00:00:00,37.5,44.2,29.7,42,85,17,0,,,,7.382044585,0.511269246,6902.134822
2005-07-28 00:00:00,36.9,46.4,30.2,51,87,12,0,,,,7.316963667,0.529833734,7152.755403
2005-07-29 00:00:00,37.5,46.2,29.9,45,83,10,0,,,,7.318630041,0.537418486,7255.149559
2005-07-30 00:00:00,38.2,47.5,29.3,33,82,8,0,,,,7.325258307,0.575586419,7770.416655
2005-07-31 00:00:00,38.5,46.9,29.7,26,88,7,0,,,,7.319511621,0.562106486,7588.437559
2005-08-01 00:00:00,37.3,46.2,29.6,35,81,11,0,,,,6.803169259,0.502320373,6781.325035
2005-08-02 00:00:00,37.3,46.3,29,28,73,7,0,,,,6.831674307,0.514950729,6951.834846
2005-08-03 00:00:00,37.3,46.1,28.9,27,64,5,0,,,,6.814755576,0.512188684,6914.547238
2005-08-04 00:00:00,37,45.7,29.6,34,58,9,0,,,,6.887123598,0.498075577,6724.020294
2005-08-05 00:00:00,37.2,45.5,29.7,33,60,10,0,,,,6.847906493,0.492394199,6647.321689
2005-08-06 00:00:00,38.4,44.6,30.4,23,48,10,0,,,,6.834672841,0.476060438,6426.815916
2005-08-07 00:00:00,38.8,43.9,33.3,23,32,14,0,,,,6.813594419,0.412961454,5574.979622
2005-08-08 00:00:00,37,42.5,32.8,30,46,16,0,,,,6.84736243,0.384373656,5189.044358
2005-08-09 00:00:00,35.7,41.1,29.7,29,49,19,0,,,,6.863010407,0.407741333,5504.507999
2005-08-10 00:00:00,36,43.8,29,37,65,11,0,,,,6.875890622,0.468064783,6318.874573
2005-08-11 00:00:00,36.7,46.2,28.3,45,75,10,0,,,,6.855885619,0.519936677,7019.145146
2005-08-12 00:00:00,38,47.4,30.5,31,72,9,0,,,,6.82881775,0.515213159,6955.37765
2005-08-13 00:00:00,37.5,46.3,30,39,70,9,0,,,,6.868888951,0.504393292,6809.309443
2005-08-14 00:00:00,37.5,46.4,30.4,,,,0,,,,6.883715627,0.50080876,6760.918263
2005-08-15 00:00:00,35.4,45.1,27.6,41,84,7,0,,,,6.835531632,0.500341847,6754.614936
2005-08-16 00:00:00,35,43.8,26.8,39,83,8,0,,,,6.885037765,0.492979186,6655.219012
2005-08-17 00:00:00,35.6,44,27.8,43,79,11,0,,,,6.880677603,0.486400314,6566.404245
2005-08-18 00:00:00,35.7,43.7,29.7,59,79,16,0,,,,6.864377884,0.45194216,6101.219157
2005-08-19 00:00:00,36,45,27.6,,,,0,,,,6.862622686,0.506536675,6838.245107
2005-08-20 00:00:00,35.9,44.7,27.6,,,,0,,,,6.85619494,0.500748171,6760.100308
2005-08-21 00:00:00,36.2,45,27.9,,,,0,,,,6.834769033,0.501972045,6776.622604
2005-08-22 00:00:00,34.9,45.1,25.6,44,84,10,0,,,,6.869369384,0.525785572,7098.105222
2005-08-23 00:00:00,35.4,44,28.7,57,84,27,0,,,,6.855657389,0.469213314,6334.379739
2005-08-24 00:00:00,36.5,44.2,29.7,53,88,24,0,,,,6.860372287,0.466546986,6298.38431
2005-08-25 00:00:00,36,44.3,28.9,55,89,24,0,,,,6.856261082,0.476095259,6427.285992
2005-08-26 00:00:00,36.6,45.5,28.5,55,89,18,0,,,,6.87948915,0.507508621,6851.366383
2005-08-27 00:00:00,36.4,44.8,29.1,56,91,19,0,,,,6.813835303,0.48128754,6497.381787
2005-08-28 00:00:00,36.8,45.4,29.7,56,84,20,0,,,,6.816552516,0.485032821,6547.943084
2005-08-29 00:00:00,36.8,45.3,28.7,55,86,21,0,,,,6.814461185,0.498588299,6730.942039
2005-08-30 00:00:00,35.2,42.6,28.5,63,87,21,0,,,,6.880018089,0.450338295,6079.566986
2005-08-31 00:00:00,35.4,43.5,27.4,48,90,22,0,,,,6.856639353,0.481392978,6498.8052
2005-09-01 00:00:00,35.2,44,28.2,55,79,19,0,,,,6.303892309,0.43679441,5896.724538
2005-09-02 00:00:00,34,40.4,28.5,71,91,41,0,,,,6.379283878,0.374920375,5061.425061
2005-09-03 00:00:00,33.9,40.8,27.3,65,92,38,0,,,,6.300344357,0.393627642,5313.973161
2005-09-04 00:00:00,36,43.9,27.6,49,89,19,0,,,,6.358316512,0.454236568,6132.193674
2005-09-05 00:00:00,34.9,40.2,29.4,47,73,23,0,,,,6.310598483,0.359465252,4852.7809
2005-09-06 00:00:00,33.9,39.7,28.9,55,76,38,0,,,,6.305832015,0.352377923,4757.101961
2005-09-07 00:00:00,33.1,40.1,27,57,81,32,0,,,,6.361928601,0.385483767,5204.030856
2005-09-08 00:00:00,32.9,41.3,25.4,54,87,25,0,,,,6.35907135,0.422828345,5708.182653
2005-09-09 00:00:00,33.9,42.6,26.4,61,89,25,0,,,,6.315604852,0.43224191,5835.265784
2005-09-10 00:00:00,34.3,43.1,26.6,46,89,15,0,,,,6.314017361,0.439490347,5933.119683
2005-09-11 00:00:00,34.6,44.3,25.6,41,85,12,0,,,,6.308701905,0.470171143,6347.310431
2005-09-12 00:00:00,33.6,41.8,25.6,64,91,26,0,,,,6.357575211,0.432589532,5839.958687
2005-09-13 00:00:00,33.9,42.3,27.3,60,92,28,0,,,,6.351292983,0.418275275,5646.716209
2005-09-14 00:00:00,33.6,42.6,26.4,51,87,17,0,,,,6.348723952,0.431987265,5831.828074
2005-09-15 00:00:00,33.8,42.3,26.9,50,77,21,0,,,,6.350996353,0.422976071,5710.176961
2005-09-16 00:00:00,34.2,42.4,27.2,39,82,18,0,,,,6.384274238,0.425696956,5746.908911
2005-09-17 00:00:00,33.5,42,26,37,73,17,0,,,,6.332122449,0.427356717,5769.315681
2005-09-18 00:00:00,32.8,42.4,23,45,85,17,0,,,,6.306647793,0.462289291,6240.905427
2005-09-19 00:00:00,32.7,42.8,23,56,90,20,0,,,,6.344689424,0.468919415,6330.412106
2005-09-20 00:00:00,33.6,43.3,25.7,56,90,15,0,,,,6.374885858,0.452122104,6103.648398
2005-09-21 00:00:00,33.2,42.3,25.7,48,91,12,0,,,,6.360797781,0.434710052,5868.5857
2005-09-22 00:00:00,33,41.9,24.1,43,83,18,0,,,,6.376559764,0.449494127,6068.170709
2005-09-23 00:00:00,32.8,40.7,24.8,46,85,16,0,,,,6.351467543,0.421489767,5690.111859
2005-09-24 00:00:00,32.7,40.7,24.6,47,87,14,0,,,,6.394046888,0.426131861,5752.780118
2005-09-25 00:00:00,33.3,41,26.2,43,81,13,0,,,,6.359388967,0.411179089,5550.917707
2005-09-26 00:00:00,32.7,40.7,27.3,57,86,24,0,,,,6.307770874,0.383516065,5177.466872
2005-09-27 00:00:00,31.6,38.9,25.9,56,88,22,0,,,,6.325078161,0.370534282,5002.212805
2005-09-28 00:00:00,30.6,36.9,25,53,78,26,0,,,,6.381745325,0.350446869,4731.032737
2005-09-29 00:00:00,31,38.5,24.1,59,92,29,0,,,,6.39037996,0.38921684,5254.427346
2005-09-30 00:00:00,30.4,37.3,23.4,54,93,20,0,,,,6.385664463,0.377419562,5095.16409
2005-10-01 00:00:00,30.6,38,24.1,52,82,20,0,,,,5.341065954,0.316989281,4279.355287
2005-10-02 00:00:00,30,35.3,23.8,61,76,43,0,,,,5.30779449,0.282979379,3820.22162
2005-10-03 00:00:00,30.2,35.9,25.2,64,88,38,0,,,,5.340319668,0.275780944,3723.042746
2005-10-04 00:00:00,30.2,37.6,23.9,56,90,25,0,,,,5.32162112,0.31096345,4198.006571
2005-10-05 00:00:00,29.6,36.8,22.7,57,86,24,0,,,,5.361951202,0.313887939,4237.487179
2005-10-06 00:00:00,30.8,37.6,23.6,62,89,27,0,,,,5.318169326,0.318072646,4293.980717
2005-10-07 00:00:00,30.5,37.1,24.6,64,91,29,0,,,,5.370049016,0.301608975,4071.721161
2005-10-08 00:00:00,30.3,37.7,24.4,54,85,23,0,,,,5.315290518,0.30666328,4139.954286
2005-10-09 00:00:00,30,37.3,23.4,53,77,27,0,,,,5.310898845,0.311291455,4202.434647
2005-10-10 00:00:00,30.5,38.2,24.3,61,89,24,0,,,,5.399357659,0.319786776,4317.121479
2005-10-11 00:00:00,30.8,39,23.8,59,93,23,0,,,,5.31385943,0.33115552,4470.599517
2005-10-12 00:00:00,31.8,40.9,24.2,57,93,17,0,,,,5.350870566,0.356720634,4815.72856
2005-10-13 00:00:00,31.2,39.7,25,62,91,23,0,,,,5.322128964,0.328854671,4439.538059
2005-10-14 00:00:00,29.7,39,23.5,66,93,18,0,,,,5.319434109,0.32718152,4416.950522
2005-10-15 00:00:00,31.4,38.6,22,61,93,21,0,,,,5.326807573,0.351196378,4741.151108
2005-10-16 00:00:00,,,,63,92,23,0,,,,,,
2005-10-17 00:00:00,31.2,37.8,24.1,67,93,19,0,,,,5.354353544,0.319394388,4311.824238
2005-10-18 00:00:00,29.2,37.7,21,45,93,16,0,,,,5.364574374,0.338887256,4574.97796
2005-10-19 00:00:00,28.4,36.3,20.5,58,88,24,0,,,,5.344532868,0.322807893,4357.906552
2005-10-20 00:00:00,28.8,36.7,22.2,58,91,22,0,,,,5.370176169,0.313416838,4231.127308
2005-10-21 00:00:00,28.8,36.2,22.2,62,90,27,0,,,,5.368913789,0.3078933,4156.559549
2005-10-22 00:00:00,27.4,34.1,22.3,68,92,40,0,,,,5.343088699,0.272857374,3683.574554
2005-10-23 00:00:00,27,31.8,23.5,67,90,46,0,,,,5.361578038,0.227600685,3072.60925
2005-10-24 00:00:00,26.4,32.6,22.4,64,83,38,0,,,,5.384782976,0.250008304,3375.112099
2005-10-25 00:00:00,26.1,31.5,21.3,67,93,41,0,,,,5.307832197,0.244762942,3304.299713
2005-10-26 00:00:00,27,35.1,20.6,67,94,25,0,,,,5.331126359,0.299119596,4038.11454
2005-10-27 00:00:00,27,33.7,21.5,70,94,37,0,,,,5.345901958,0.275133069,3714.296431
2005-10-28 00:00:00,27.1,34.8,20.5,67,94,29,0,,,,5.360096551,0.299330414,4040.960585
2005-10-29 00:00:00,27.5,34.4,20,67,92,27,0,,,,5.305717627,0.299976653,4049.684809
2005-10-30 00:00:00,27.2,34.6,20.8,61,94,21,0,,,,5.339178788,0.293555617,3963.000826
2005-10-31 00:00:00,26.3,34.2,19,52,94,21,0,,,,5.397591785,0.305227945,4120.577261
2005-11-01 00:00:00,26,34.9,18.8,50,94,20,0,,,,4.163211657,0.240646424,3248.726728
2005-11-02 00:00:00,26.2,33.5,18.4,73,94,33,0,,,,4.141579265,0.232900811,3144.160952
2005-11-03 00:00:00,25.7,32.6,20.2,73,95,33,0,,,,4.111277509,0.207128932,2796.240579
2005-11-04 00:00:00,26,34.1,19.5,66,93,25,0,,,,4.19262749,0.230781339,3115.548081
2005-11-05 00:00:00,26.6,33.4,20.9,70,94,28,0,,,,4.139999293,0.213748028,2885.59838
2005-11-06 00:00:00,26.4,34.2,19.4,55,95,18,0,,,,4.110826625,0.229903806,3103.701383
2005-11-07 00:00:00,26.6,34.8,19.5,59,96,21,0,,,,4.134273497,0.236152073,3188.052987
2005-11-08 00:00:00,27,34.4,19.7,52,82,23,0,,,,4.136521471,0.233687691,3154.783831
2005-11-09 00:00:00,23.7,28.7,19.3,55,74,37,0,,,,4.17000062,0.174506664,2355.839965
2005-11-10 00:00:00,22.3,27.1,18.6,62,78,44,0,,,,4.154623892,0.159753147,2156.66749
2005-11-11 00:00:00,23,28.2,17.7,62,80,43,0,,,,4.140252685,0.18003027,2430.408649
2005-11-12 00:00:00,25.1,30.7,19.1,69,91,47,0,,,,4.119630517,0.197974123,2672.650655
2005-11-13 00:00:00,26.3,33.2,20.7,64,93,24,0,,,,4.152986536,0.212969785,2875.092098
2005-11-14 00:00:00,26.1,32.9,20.7,91,94,77,0,,,,4.141346933,0.208857427,2819.575263
2005-11-15 00:00:00,26.6,32.8,20.9,,,,0,,,,4.110092136,0.207048401,2795.15342
2005-11-16 00:00:00,25.8,31.6,20.6,,,,0,,,,4.190264575,0.199291213,2690.431377
2005-11-17 00:00:00,25.3,32.5,19.8,,,,0,,,,4.135279704,0.208904548,2820.211392
2005-11-18 00:00:00,23.2,27.5,19.6,,,,0,,,,4.169319345,0.158025232,2133.340632
2005-11-19 00:00:00,22.3,26.9,19,,,,0,,,,4.103776115,0.152126702,2053.710482
2005-11-20 00:00:00,23.4,28.1,19.5,,,,0,,,,4.109069467,0.163287823,2204.385609
2005-11-21 00:00:00,25.9,31.9,20.8,68,93,40,0,,,,4.148415261,0.198650208,2681.777802
2005-11-22 00:00:00,26.1,32.8,21,64,94,29,0,,,,4.178857996,0.207265496,2798.084201
2005-11-23 00:00:00,25.6,32.3,20.3,72,95,31,0,,,,4.195555018,0.207459653,2800.705312
2005-11-24 00:00:00,23.1,27.6,19.8,75,92,51,0,,,,4.17206697,0.156742134,2116.018802
2005-11-25 00:00:00,22.4,26.8,19.1,65,87,45,0,,,,4.161276474,0.152672867,2061.083701
2005-11-26 00:00:00,21.2,26.8,16.5,69,90,41,0,,,,4.155632685,0.171074093,2309.500256
2005-11-27 00:00:00,20.8,26.5,16.2,73,94,45,0,,,,4.148444336,0.169026601,2281.85911
2005-11-28 00:00:00,21.6,27.9,15.5,77,94,48,0,,,,4.187494703,0.191084389,2579.639255
2005-11-29 00:00:00,21.8,27.8,16.6,71,94,47,0,,,,4.178234118,0.182121342,2458.638117
2005-11-30 00:00:00,19.9,26.9,14.4,68,94,33,0,,,,4.137742752,0.181394334,2448.823505
2005-12-01 00:00:00,19.8,27.2,12.9,68,95,31,0,,,,3.413949657,0.159652914,2155.314339
2005-12-02 00:00:00,20.3,26.4,15.7,79,95,43,0,,,,3.479547494,0.142627578,1925.4723
2005-12-03 00:00:00,20.1,26.4,15.2,75,96,44,0,,,,3.487111495,0.145471504,1963.865301
2005-12-04 00:00:00,19.5,26.2,13.4,64,96,25,0,,,,3.437770397,0.15088795,2036.987323
2005-12-05 00:00:00,20.2,27.1,13.8,68,95,32,0,,,,3.431130877,0.156390574,2111.272754
2005-12-06 00:00:00,20.5,28.1,14.2,71,96,36,0,,,,3.474743562,0.163189723,2203.061267
2005-12-07 00:00:00,19.3,26.7,11.7,73,96,34,0,,,,3.454946681,0.163276906,2204.23823
2005-12-08 00:00:00,19.4,25.4,14.1,82,95,50,0,,,,3.442202367,0.141573652,1911.244297
2005-12-09 00:00:00,19,25.5,13.6,65,96,29,0,,,,3.429832206,0.143204956,1933.2669
2005-12-10 00:00:00,19,27,13.1,60,94,24,0,,,,3.483476891,0.157192574,2122.099752
2005-12-11 00:00:00,19.5,26.1,13.8,70,94,35,0,,,,3.409747393,0.146705862,1980.529135
2005-12-12 00:00:00,20.9,27.9,15.1,76,95,35,0,,,,3.402684645,0.154953548,2091.872897
2005-12-13 00:00:00,21.2,27.7,14.8,76,95,45,0,,,,3.480309101,0.160339732,2164.586379
2005-12-14 00:00:00,22,27.7,16.8,74,95,41,0,,,,3.469141739,0.149927824,2024.025628
2005-12-15 00:00:00,21.1,27.1,16.3,72,93,39,0,,,,3.428343758,0.144148363,1946.002899
2005-12-16 00:00:00,20.6,26.2,16.1,77,95,48,0,,,,3.446452876,0.138333743,1867.505536
2005-12-17 00:00:00,23.3,28.8,16.5,66,95,29,0,,,,3.424912566,0.162370729,2192.004839
2005-12-18 00:00:00,,,,65,95,29,0,,,,,,
2005-12-19 00:00:00,20.9,26,15.4,67,95,39,0,,,,3.46021942,0.143394142,1935.82092
2005-12-20 00:00:00,19.9,26,14.4,58,92,32,0,,,,3.421719054,0.144503567,1950.79815
2005-12-21 00:00:00,21.6,29.5,14.3,59,95,28,0,,,,3.40369071,0.171961798,2321.484279
2005-12-22 00:00:00,22.3,29.6,17.1,46,70,30,0,,,,3.457079863,0.161202831,2176.238221
2005-12-23 00:00:00,22.2,30,16.5,62,94,28,0,,,,3.463940908,0.167440774,2260.450454
2005-12-24 00:00:00,22.3,30.1,16.5,66,95,22,0,,,,3.409289423,0.16582178,2238.594024
2005-12-25 00:00:00,21.7,27.8,16.1,61,93,28,0,,,,3.439741515,0.152855021,2063.542779
2005-12-26 00:00:00,18.8,24.1,15,64,74,50,0,,,,3.465185343,0.125832297,1698.736007
2005-12-27 00:00:00,15.8,18.8,13.4,71,83,57,0,,,,3.43583455,0.088233249,1191.148867
2005-12-28 00:00:00,15.5,19.9,12.2,77,92,53,0,,,,3.487349787,0.105986117,1430.812574
2005-12-29 00:00:00,15.8,20.1,12,77,92,54,0,,,,3.413925801,0.10737415,1449.551023
2005-12-30 00:00:00,15.2,19.7,11,69,93,43,0,,,,3.491546253,0.111777718,1508.999194
2005-12-31 00:00:00,13.3,18,8.8,52,75,28,0,,,,3.428811902,0.106380454,1436.136122
2006-01-01 00:00:00,14.3,19.7,8.8,68,95,44,0,,,,3.551404266,0.123789061,1671.152317
2006-01-02 00:00:00,16.5,23.5,11.3,66,95,36,0,,,,3.541014453,0.139529362,1883.646386
2006-01-03 00:00:00,16.3,22.7,10.4,65,87,41,0,,,,3.555283694,0.139844397,1887.899353
2006-01-04 00:00:00,17.1,23.2,12.5,68,91,38,0,,,,3.564294752,0.133830408,1806.710501
2006-01-05 00:00:00,17.1,22.7,12.6,71,92,41,0,,,,3.537772653,0.129056507,1742.26285
2006-01-06 00:00:00,17.2,23.6,12,69,91,30,0,,,,3.537515574,0.138694511,1872.375896
2006-01-07 00:00:00,17.5,23.3,11.4,69,94,40,0,,,,3.560347015,0.14259503,1925.032904
2006-01-08 00:00:00,18.3,23.4,13.3,68,94,39,0,,,,3.564421226,0.134499535,1815.743725
2006-01-09 00:00:00,17.8,24.8,13.1,67,92,27,0,,,,3.553375668,0.142314099,1921.240332
2006-01-10 00:00:00,18.6,24.6,11.6,69,93,30,0,,,,3.58729517,0.154847446,2090.440518
2006-01-11 00:00:00,20.7,26.3,14.5,65,92,34,0,,,,3.594724666,0.156362008,2110.887104
2006-01-12 00:00:00,21.2,27.7,15.6,67,92,34,0,,,,3.537011211,0.157818388,2130.548233
2006-01-13 00:00:00,20.5,26.1,16.1,79,93,47,0,,,,3.594580711,0.143189406,1933.056979
2006-01-14 00:00:00,17.8,21.8,13.2,78,91,65,0,,,,3.561379306,0.122287292,1650.878442
2006-01-15 00:00:00,15.4,19.8,11,60,83,37,0,,,,3.545471143,0.114846363,1550.425907
2006-01-16 00:00:00,14.3,19.5,9.9,60,87,36,0,,,,3.530805578,0.115499027,1559.236868
2006-01-17 00:00:00,15.2,20.6,10.3,64,85,38,0,,,,3.520211025,0.122621076,1655.384533
2006-01-18 00:00:00,13.6,18.6,9.3,58,80,37,0,,,,3.524041409,0.110987993,1498.337908
2006-01-19 00:00:00,13.4,18.5,8.7,64,82,43,0,,,,3.563275498,0.11446716,1545.306656
